Unnamed: 0,id,mssv,ngaythi,url,loaixn,listening,speaking,reading,writing,tongdiem,lydo,trangthai,ngayxl,column0,Column1,Column2,nam
1038,2907.0,CACBD22AXPvAibaEXe/agc6/owW5CA2VUR30Kxql,2020-08-02,bangcap/16520241/16520241_bangcap_TOEIC_SW_20200902082837.png,TOEIC_SW,,140.0,,105.0,245,,1,2021-03-02 08:21:25,,,,2020.0
1039,2917.0,95D5E290XPvAibaEXe9YYF5FMCfolGAWKjQ6W2Dh,2020-08-21,bangcap/15520639/15520639_bangcap_TOEIC_SW_20200903190322.png,TOEIC_SW,,115.0,,100.0,215,,1,,,,,2020.0
1064,3007.0,9677CA8EXPvAibaEXe/3Z2K7mhA0JTfEPM2on6mh,2020-08-26,bangcap/15520030/15520030_bangcap_TOEIC_SW_20200910191339.png,TOEIC_SW,,80.0,,105.0,185,,1,2020-09-15 09:03:18,,,,2020.0
1075,3042.0,F529C0C9XPvAibaEXe893iM2Le1O8pDe4tC7DTPb,2020-08-23,bangcap/16520568/16520568_bangcap_TOEIC_SW_20200916092931.jpg,TOEIC_SW,,130.0,,150.0,280,,1,2020-10-26 16:10:46,,,,2020.0
1077,3054.0,59AF4D97XPvAibaEXe+dVXFbWVwKlZexJ6XyF4JF,2020-08-29,bangcap/16520015/16520015_bangcap_TOEIC_SW_20200918161614.jpg,TOEIC_SW,,130.0,,150.0,280,,1,2020-10-26 16:10:54,,,,2020.0
1091,3092.0,6F5E2292XPvAibaEXe+VxRd54HULE7HsanS3Y08W,2020-09-15,bangcap/17520731/17520731_bangcap_TOEIC_SW_20200929100845.png,TOEIC_SW,,100.0,,115.0,215,,1,2020-10-28 10:18:39,,,,2020.0
1104,3134.0,21148B93XPvAibaEXe8ciyLBP/Qlayj9QcGO7AGC,2020-09-27,bangcap/16520994/16520994_bangcap_TOEIC_SW_20201007022143.png,TOEIC_SW,,100.0,,105.0,205,,1,2020-10-28 10:18:16,,,,2020.0
1106,3137.0,9EA5AD13XPvAibaEXe92uUBt7zfwrQgm4FsORSw0,2020-09-16,bangcap/17521305/17521305_bangcap_TOEIC_SW_20201007090346.jpeg,TOEIC_SW,,170.0,,190.0,360,,1,2021-02-24 09:59:20,,,,2020.0
1113,3160.0,6804DC20XPvAibaEXe9dKITjhF3qTSqJgqvgUdJ2,2020-09-25,bangcap/15520151/15520151_bangcap_TOEIC_SW_20201009001658.png,TOEIC_SW,,80.0,,120.0,200,,1,2020-10-28 10:17:51,,,,2020.0
1132,3220.0,73EBC2A0XPvAibaEXe9A3Yjgh4iPfsTl7Hkve08O,2020-08-16,bangcap/16520731/16520731_bangcap_TOEIC_SW_20201015084204.png,TOEIC_SW,,90.0,,95.0,185,,1,2020-10-28 10:17:23,,,,2020.0
1155,3314.0,D17C7EEBXPvAibaEXe8c/asunKa47JL/mH8i+PZc,2020-10-22,bangcap/15520004/15520004_bangcap_TOEIC_SW_20201026160947.png,TOEIC_SW,,100.0,,95.0,195,,1,2020-10-28 10:16:57,,,,2020.0
1156,3323.0,356671CFXPvAibaEXe9Y6XKwco8jydE+Qs28iZwD,2020-10-11,bangcap/17521260/17521260_bangcap_TOEIC_SW_20201027100128.png,TOEIC_SW,,105.0,,115.0,220,,1,2020-10-28 10:16:28,,,,2020.0
1158,3327.0,78607413XPvAibaEXe97yKczitj7gpzdibkOUmGw,2020-10-13,bangcap/15520243/15520243_bangcap_TOEIC_SW_20201027140749.png,TOEIC_SW,,95.0,,100.0,195,,1,2020-10-28 10:15:51,,,,2020.0
1163,3343.0,ED969016XPvAibaEXe+72vl6t/d8GRNRptD8pZn8,2020-09-29,bangcap/17520497/17520497_bangcap_TOEIC_SW_20201102101050.png,TOEIC_SW,,125.0,,100.0,225,,1,2020-11-03 10:19:15,,,,2020.0
1167,3354.0,16A9172FXPvAibaEXe9zGba8fcKEKBzbkXVgMSfE,2020-10-31,bangcap/16521183/16521183_bangcap_TOEIC_SW_20201103092049.jpg,TOEIC_SW,,125.0,,130.0,255,,1,,,,,2020.0
1170,3376.0,591A9AADXPvAibaEXe9S6E9ioiUfBK9MVMlLs9L0,2020-08-09,bangcap/16520343/16520343_bangcap_TOEIC_SW_20201107152640.png,TOEIC_SW,,85.0,,110.0,195,,1,2020-11-23 14:17:12,,,,2020.0
1184,3408.0,989D5F40XPvAibaEXe+Pxorfe/k8CXZj6BvxcBD7,2020-10-24,bangcap/19521349/19521349_bangcap_TOEIC_SW_20201114075507.jpg,TOEIC_SW,,100.0,,150.0,250,,1,2021-02-24 09:57:48,,,,2020.0
1190,3417.0,EF4A5139XPvAibaEXe/eCkq6I30ZSkwh2vOdgUjJ,2020-11-08,bangcap/15520063/15520063_bangcap_TOEIC_SW_20201117135024.png,TOEIC_SW,,70.0,,125.0,195,,1,2020-11-23 14:16:11,,,,2020.0
1198,3427.0,5A1EB3B7XPvAibaEXe9WcTnuikKYKuntAYeb6Idm,2020-11-01,bangcap/15520395/15520395_bangcap_TOEIC_SW_20201119105700.jpeg,TOEIC_SW,,130.0,,150.0,280,,1,2020-12-01 14:49:08,,,,2020.0
1204,3438.0,99908FD0XPvAibaEXe9+3TdUbRXdLT41JTu5yxw3,2020-11-01,bangcap/17521121/17521121_bangcap_TOEIC_SW_20201120200537.jpg,TOEIC_SW,,150.0,,170.0,320,,1,2021-02-24 09:57:24,,,,2020.0
1291,3574.0,9DE68ECCXPvAibaEXe/V63KvIWwakHYgQNbwg3g5,2020-08-09,bangcap/17520617/17520617_bangcap_TOEIC_SW_20201201134945.png,TOEIC_SW,,110.0,,110.0,220,,0,,,,,2020.0
1324,3629.0,E0A9B5FBXPvAibaEXe/67dyjFFUOJlqqLj2dGUK4,2020-11-29,bangcap/17521161/17521161_bangcap_TOEIC_SW_20201210095925.png,TOEIC_SW,,115.0,,125.0,240,,0,,,,,2020.0
1326,3631.0,2F5A8FBAXPvAibaEXe9RV3kg6cpLDB5OjYHTmhOk,2020-11-25,bangcap/15520291/15520291_bangcap_TOEIC_SW_20201210202200.png,TOEIC_SW,,110.0,,105.0,215,,0,,,,,2020.0
