Unnamed: 0,id,mssv,ngaythi,url,loaixn,listening,speaking,reading,writing,tongdiem,lydo,trangthai,ngayxl,column0,Column1,Column2,nam
1906,311.0,F8F31D23XPvAibaEXe/uH+ehSKMSjeRjIY7xBtl6,2018-08-04,bangcap/13520461/13520461_bangcap_TOEIC_LR_20180911154702.jpg,TOEIC_LR,295.0,,230.0,,,,1,2018-10-24 10:46:51,,,,2018.0
1907,312.0,17284407XPvAibaEXe+tg0ae8qw/gu8mbQ9Gdz1t,2018-06-29,bangcap/14520115/14520115_bangcap_TOEIC_LR_20180912000504.jpg,TOEIC_LR,325.0,,360.0,,,,1,2018-10-24 10:47:05,,,,2018.0
1908,313.0,4D1054A2XPvAibaEXe8WD3qnVG2b/aV/yYzs56/D,2018-06-12,bangcap/13520453/13520453_bangcap_TOEIC_LR_20180912103448.jpg,TOEIC_LR,310.0,,215.0,,,,1,2018-09-20 14:14:28,,,,2018.0
1910,316.0,D8A433FEXPvAibaEXe/9XMaU/9dsP4HOIzNsbFZq,2018-04-19,bangcap/14520681/14520681_bangcap_TOEIC_LR_20180914101025.jpg,TOEIC_LR,350.0,,280.0,,,,1,2018-10-24 10:51:15,,,,2018.0
1911,317.0,A1BE3E99XPvAibaEXe/Lh6v1XxTKJbwWcn952SwN,2018-08-25,bangcap/13520357/13520357_bangcap_TOEIC_LR_20180914224343.jpg,TOEIC_LR,345.0,,245.0,,,,1,2018-10-24 10:51:50,,,,2018.0
1912,318.0,6A34DC14XPvAibaEXe9HKUC7sboLjsk46RkohDVv,2018-09-07,bangcap/13520843/13520843_bangcap_TOEIC_LR_20180918174318.jpg,TOEIC_LR,245.0,,225.0,,,,1,2018-10-24 10:52:23,,,,2018.0
1913,319.0,96967470XPvAibaEXe9upvU5DvuC9vY0bll+Ov+G,2018-09-04,bangcap/13520484/13520484_bangcap_TOEIC_LR_20180918200224.jpg,TOEIC_LR,335.0,,345.0,,,,1,2018-10-24 10:57:32,,,,2018.0
1914,322.0,31A43CCEXPvAibaEXe+9uXUaDIzyiCbIDnHZK9MV,2016-11-22,bangcap/17521119/17521119_bangcap_TOEIC_LR_20180919225730.jpg,TOEIC_LR,265.0,,360.0,,,,1,2018-11-02 14:22:04,,,,2016.0
1915,323.0,23A7E8BEXPvAibaEXe+gsTDvgY5pDo2vfA/gYRvk,2018-06-14,bangcap/13520889/13520889_bangcap_TOEIC_LR_20180920185112.jpg,TOEIC_LR,260.0,,200.0,,,,1,2018-10-24 10:59:11,,,,2018.0
1919,331.0,40E3DED7XPvAibaEXe8cSwcDAK/pUDQbys/Ydwoj,2018-09-29,bangcap/17521190/17521190_bangcap_TOEIC_LR_20180929072339.jpg,TOEIC_LR,235.0,,225.0,,,,1,2018-11-02 14:21:49,,,,2018.0
1920,335.0,693BF40CXPvAibaEXe+PAOVcd+LnOYY2k3crUSnI,2018-05-24,bangcap/15520056/15520056_bangcap_TOEIC_LR_20181002135856.jpg,TOEIC_LR,470.0,,400.0,,,,1,2018-11-02 14:21:29,,,,2018.0
