id,mssv,listening,reading,total,mamh,ghichu
5100.0,4AA8558BXPvAibaEXe9w/PzEODhJkfkMTXhqWvY8,24,44,68.0, ENG02, NULL
5101.0,404C1566XPvAibaEXe/KIviHIwoJTjrm8zD6DN/R,27,48,75.0, ENG03, NULL
5102.0,FB7844DFXPvAibaEXe8PuXjFLA9nLOCW5sr8S/EG,18,24,42.0, AVSC1, NULL
5103.0,35808879XPvAibaEXe/Md8T4y692B+Qwy9eFxbUy,14,35,49.0, AVSC2, NULL
5104.0,C139BE60XPvAibaEXe+patkqhDdd1baSV4ow+PMH,14,28,42.0, AVSC1, NULL
5105.0,BAF49AEEXPvAibaEXe8P2qR1W0njZQcSZ2zzEG/e,23,26,49.0, AVSC2, NULL
5106.0,0A324E05XPvAibaEXe/4brcB/U30UnHXS3+h8gPy,34,33,67.0, ENG02, NULL
5107.0,205E1385XPvAibaEXe8PuXjFLA9nLBphChtkr6uY,28,36,64.0, ENG01, NULL
5108.0,A7515CE7XPvAibaEXe9xvlXe8wTY6CLToxd3qLg0,24,37,61.0, ENG01, NULL
5109.0,6BF6BEF0XPvAibaEXe+ZE1D25ZBslg3YZHyy0G3+,31,40,71.0, ENG02, NULL
5110.0,CCA176B2XPvAibaEXe8gSpVbHkiPIz/5Cbr31PWR,26,29,55.0, ENG01, NULL
5111.0,49A43B82XPvAibaEXe/bnXzU5L5zl/Qmu26MdvZW,33,40,73.0, ENG02, NULL
5112.0,739DED18XPvAibaEXe/xyL+qSMmpuggDpxbYn6w2,30,47,77.0, ENG03, NULL
5113.0,208D9738XPvAibaEXe8VTfh7IMCjr20En8MXrm0f,20,28,48.0, AVSC2, NULL
5114.0,82CA636BXPvAibaEXe9yFa4Od3meJ7ZJG3rSGdLS,24,39,63.0, ENG01, NULL
5115.0,574EA280XPvAibaEXe8EJVSfQ2zj450glsSR/jJz,31,40,71.0, ENG02, NULL
5116.0,23EA57DDXPvAibaEXe/+o3BBeRzaONu+wGW+MSsa,45,56,101.0, ENG05, NULL
5117.0,995A1CACXPvAibaEXe8lD1q2qL+IhaQW/z4nThth,41,55,96.0, ENG05, NULL
5118.0,E71AC9B0XPvAibaEXe+kxAnFBxXHpYZd3Ov7jcdl,29,49,78.0, ENG03, NULL
5119.0,1EF72539XPvAibaEXe9eE5TKqV8tMS+cdjKoijrI,28,43,71.0, ENG02, NULL
5120.0,3CA2ACDEXPvAibaEXe8viFE72aSvBiiv5hdYfI5G,23,34,57.0, ENG01, NULL
5121.0,98EC3030XPvAibaEXe+6wkETMZCyIUreI9nOup0G,26,33,59.0, ENG01, NULL
5122.0,4F4E62F3XPvAibaEXe9QtbUU7TEFhG0xo3vgu2Z7,21,37,58.0, ENG01, NULL
5123.0,8CC1ADF0XPvAibaEXe9ev1y8S3u0zD7SAmaVJJov,37,44,81.0, ENG03, NULL
5124.0,AA9665A4XPvAibaEXe+5v7/2krOwGHuSX8SD3i5V,38,38,76.0, ENG03, NULL
5125.0,F333B5F4XPvAibaEXe9yFa4Od3meJ9e3oKE/lA/T,34,58,92.0, ENG05, NULL
5126.0,2A9139B9XPvAibaEXe+BSAh8mzSNVXN1gcYh5WWm,29,23,52.0, AVSC2, NULL
5127.0,2E32EBBEXPvAibaEXe+u9g2yz+iQ+BphrCy0Ntjp,25,29,54.0, AVSC2, NULL
5128.0,EAC61CC6XPvAibaEXe/X620QmxGwzbZzQLtCQi7f,37,42,79.0, ENG03, NULL
5129.0,9D4B7768XPvAibaEXe8Z1ibtCzbf7vUExruu3I4c,22,28,50.0, AVSC2, NULL
5130.0,45712AA0XPvAibaEXe/aBnKnu1smn/1bfy6LmWp1,40,61,101.0, ENG05, NULL
5131.0,709F33A5XPvAibaEXe+RHL8JvXl21BCzdhIjrzT1,12,35,47.0, AVSC2, NULL
5132.0,534B0C0FXPvAibaEXe+patkqhDdd1cjRMSI5kgcg,28,33,61.0, ENG01, NULL
5133.0,DD31F1B7XPvAibaEXe+okMSMP+f8CsN/F4zbnHRn,25,39,64.0, ENG01, NULL
5134.0,879FF7E3XPvAibaEXe+okMSMP+f8CsN2ZsNg3sav,27,38,65.0, ENG02, NULL
5135.0,52F5CF7DXPvAibaEXe/4brcB/U30UpbnPHfynU3n,38,58,96.0, ENG05, NULL
5136.0,65AA7318XPvAibaEXe+y9Z7iOH0a5A7wsQRDI/rO,26,30,56.0, ENG01, NULL
5137.0,7FCE4511XPvAibaEXe+Mha34tPf5f6vV8cdH2I2f,11,21,32.0, AVSC1, NULL
5138.0,35469D41XPvAibaEXe+Tyn6K74w+TrlA5OP6Lcgo,13,21,34.0, AVSC1, NULL
5139.0,F1CA1D4CXPvAibaEXe+7lZeRkZH8Ff1G2+9kl3h9,40,60,100.0, ENG05, NULL
5140.0,04C81950XPvAibaEXe/ly4CLNSveRDKW02PJnm/0,41,35,76.0, ENG03, NULL
5141.0,91403EB1XPvAibaEXe/MiYlGBnfqwzbMzDrg4bM9,15,41,56.0, ENG01, NULL
5142.0,78C54EAEXPvAibaEXe/wtdrPHYnwmS5oN2Zd/qz9,36,41,77.0, ENG03, NULL
5143.0,231EFB4DXPvAibaEXe9xvlXe8wTY6CRe0oRIOFW1,33,39,72.0, ENG02, NULL
5144.0,69564F4DXPvAibaEXe+5IWWYgAKfUh5N1JWGwJkp,19,30,49.0, AVSC2, NULL
5145.0,A1EC8E25XPvAibaEXe+h1r+uCFoIjzFL5t8o5ri2,29,32,61.0, ENG01, NULL
5146.0,D27C3528XPvAibaEXe+ZE1D25ZBslr05B3SW/Br1,32,35,67.0, ENG02, NULL
5147.0,D03A2CBAXPvAibaEXe9RaPDysYOKrOLKZ/IocdyQ,17,29,46.0, AVSC2, NULL
5148.0,DAEACD8FXPvAibaEXe9w/PzEODhJkVnNAhkFoJQe,29,38,67.0, ENG02, NULL
5149.0,84C5087FXPvAibaEXe9yFa4Od3meJ6iD44YNu4m9,22,28,50.0, AVSC2, NULL
5150.0,B476D45FXPvAibaEXe+kxAnFBxXHpaRueOUMpRPw,28,48,76.0, ENG03, NULL
5151.0,DF559A5CXPvAibaEXe9qGGZHCdW9Pda0iPibl1HL,22,32,54.0, AVSC2, NULL
5152.0,944AF17EXPvAibaEXe+7lZeRkZH8FWcTxoxWWj5c,22,30,52.0, AVSC2, NULL
5153.0,B2C42BC9XPvAibaEXe+u9g2yz+iQ+PDTHrN4Hnoa,16,20,36.0, AVSC1, NULL
5154.0,53C4B7BFXPvAibaEXe9qGGZHCdW9PfAO25PLKKTS,21,31,52.0, AVSC2, NULL
5155.0,4FD6B289XPvAibaEXe91vJAQAEGFNFQieE5lWbZN,35,48,83.0, ENG04, NULL
5156.0,C0FCC163XPvAibaEXe9w/PzEODhJkY5K3PqBy2XX,30,38,68.0, ENG02, NULL
5157.0,E5E5CE9BXPvAibaEXe+patkqhDdd1dQDHgkGfpC2,35,46,81.0, ENG03, NULL
5158.0,42A44814XPvAibaEXe9qGGZHCdW9PSfuZ2lGVN2g,13,36,49.0, AVSC2, NULL
5159.0,A036AC36XPvAibaEXe9QtbUU7TEFhGnir6kHpqOV,39,57,96.0, ENG05, NULL
5160.0,90272386XPvAibaEXe9xvlXe8wTY6MIzIRLm5wJ3,10,27,37.0, AVSC1, NULL
5161.0,6366BF4CXPvAibaEXe/0Yd2X34glFKfPhF8qquAA,45,64,109.0, ENG05, NULL
5162.0,2DC9578EXPvAibaEXe8k/oM/oyG01pyA/XdawjNn,25,29,54.0, AVSC2, NULL
5163.0,D846F960XPvAibaEXe8srAaK3cpz/89H63syBtGy,17,23,40.0, AVSC1, NULL
5164.0,96B2C4E5XPvAibaEXe82NO/soieFB2A1nHdE/Byw,44,39,83.0, ENG04, NULL
5165.0,E408B2ACXPvAibaEXe8k/oM/oyG01vOLGWg17DuX,35,44,79.0, ENG03, NULL
5166.0,AA3A5533XPvAibaEXe/8fhf6rXR0n7heUQRreW/U,28,29,57.0, ENG01, NULL
5167.0,CDD91574XPvAibaEXe/5JaXZuY2MgM/uf1ew8+5q,34,35,69.0, ENG02, NULL
5168.0,2E10FDCEXPvAibaEXe+heDAQ/Ar4Cv3oPJBmzKHD,30,42,72.0, ENG02, NULL
5169.0,F3E2AA90XPvAibaEXe+g3Xy9tRX9ouGgHAkmKYTO,26,46,72.0, ENG02, NULL
5170.0,CEE22A0CXPvAibaEXe+u9g2yz+iQ+CvD6Fdl2K68,25,40,65.0, ENG02, NULL
5171.0,98F3F5A0XPvAibaEXe9xvlXe8wTY6Jwz3fZ4LIBf,25,29,54.0, AVSC2, NULL
5172.0,199EAE21XPvAibaEXe9OEzZOWq/0AQYbUjKJ0HdN,17,21,38.0, AVSC1, NULL
5173.0,6C8E09D8XPvAibaEXe85Y9zb3iTT6mZGyvl6CI/D,23,34,57.0, ENG01, NULL
5174.0,FB830B6EXPvAibaEXe9RaPDysYOKrLWbOkfJkhUd,13,18,31.0, AVSC1, NULL
5175.0,313D7351XPvAibaEXe9oautwyg1fuOtEOttYq6aZ,18,25,43.0, AVSC1, NULL
5176.0,CF1BC731XPvAibaEXe8VTfh7IMCjr1vSYRggAvz4,29,44,73.0, ENG02, NULL
5177.0,FAC52D80XPvAibaEXe+Mha34tPf5f3/JHzWJI2M+,21,25,46.0, AVSC2, NULL
5178.0,A67AA4DCXPvAibaEXe8IDaGhyBHh05pNsSJ6ac6y,23,20,43.0, AVSC1, NULL
5179.0,C58A65C3XPvAibaEXe9qGGZHCdW9PcyyDYKdALj6,27,23,50.0, AVSC2, NULL
5180.0,FBDDC562XPvAibaEXe8lD1q2qL+IhVyhUKbz+K2u,29,49,78.0, ENG03, NULL
5181.0,8AB37CC9XPvAibaEXe+a2rx5n1rBdpEJ+jrEzMLU,22,23,45.0, AVSC1, NULL
5182.0,F32AD73EXPvAibaEXe/X620QmxGwzYkBF2IBBF9/,20,26,46.0, AVSC2, NULL
5183.0,1C859582XPvAibaEXe+6333OdPqlxr21eclWnOmi,34,49,83.0, ENG04, NULL
5184.0,91B0797EXPvAibaEXe/Md8T4y692B2qlt8pRB1XX,30,42,72.0, ENG02, NULL
5185.0,BA420785XPvAibaEXe/Wt8E7RL2wg6iGc0ihHyU8,16,30,46.0, AVSC2, NULL
5186.0,33E9E976XPvAibaEXe8k/oM/oyG01nMAXS6n7jBi,26,28,54.0, AVSC2, NULL
5187.0,054AFCA2XPvAibaEXe8iDpfibljbVA5Sfr30nHDC,24,50,74.0, ENG03, NULL
5188.0,21FD932BXPvAibaEXe8Z1ibtCzbf7r/sLIk94y8f,31,45,76.0, ENG03, NULL
5189.0,39A7FB48XPvAibaEXe8Z1ibtCzbf7pot9rO/swVO,15,30,45.0, AVSC1, NULL
5190.0,6B274259XPvAibaEXe+ZE1D25ZBslrjgNIZ/oRUA,32,37,69.0, ENG02, NULL
5191.0,630B4429XPvAibaEXe89Arovz2Asdj7PKlkMCJ7G,30,38,68.0, ENG02, NULL
5192.0,246F0FEDXPvAibaEXe9xvlXe8wTY6BZGSUDm6fwv,25,44,69.0, ENG02, NULL
5193.0,FEDAF906XPvAibaEXe+okMSMP+f8CrkZPEkebWjC,18,23,41.0, AVSC1, NULL
5194.0,3170E835XPvAibaEXe+y9Z7iOH0a5Gfv1t/tllXj,41,51,92.0, ENG05, NULL
5195.0,4E87AA1CXPvAibaEXe/wtdrPHYnwmeYUhteR+r0u,40,52,92.0, ENG05, NULL
5196.0,1EE0743AXPvAibaEXe+patkqhDdd1aCM7BDDNVdZ,29,34,63.0, ENG01, NULL
5197.0,D622462FXPvAibaEXe9qGGZHCdW9PfY7cv/JVXM3,14,30,44.0, AVSC1, NULL
5198.0,C1D9D4ADXPvAibaEXe+heDAQ/Ar4CqWg1Hg3vUvz,34,43,77.0, ENG03, NULL
5199.0,9D3B4774XPvAibaEXe+patkqhDdd1ZiVuS7o5Wm0,23,45,68.0, ENG02, NULL
5200.0,9667CE75XPvAibaEXe+RHL8JvXl21JmifEp2HBaE,23,31,54.0, AVSC2, NULL
5201.0,911C714CXPvAibaEXe/M+FHhoETtlVosCRKSc/B2,41,53,94.0, ENG05, NULL
5202.0,C86FB538XPvAibaEXe9eE5TKqV8tMYZy9sxFUJBC,35,41,76.0, ENG03, NULL
5203.0,25972880XPvAibaEXe+Z+hvzqknjkmtOWijCFPne,30,43,73.0, ENG02, NULL
5204.0,9BD98E2BXPvAibaEXe/Wt8E7RL2wg5KbTmE/K01b,28,34,62.0, ENG01, NULL
5205.0,7835A78BXPvAibaEXe+h1r+uCFoIjy5o6OhR4wFN,35,54,89.0, ENG04, NULL
5206.0,862B285BXPvAibaEXe8srAaK3cpz/4glrU/ko4OO,38,54,92.0, ENG05, NULL
5207.0,00D77BF9XPvAibaEXe9DbnTSd1n0lpNsn3oiK7Z0,36,30,66.0, ENG02, NULL
5208.0,00BA75D9XPvAibaEXe86Rqk7wH1x9L5qZti6M7iN,31,41,72.0, ENG02, NULL
5209.0,DEADC9CAXPvAibaEXe9ev1y8S3u0zNLjQ7S/Q82P,24,34,58.0, ENG01, NULL
5210.0,6C2C8CBDXPvAibaEXe+BSAh8mzSNVUyroN9rWpSP,20,22,42.0, AVSC1, NULL
5211.0,5EBEA203XPvAibaEXe+patkqhDdd1fVZwweL8Py4,25,36,61.0, ENG01, NULL
5212.0,5A4AD683XPvAibaEXe9oautwyg1fuHAbjAXCvhKD,17,28,45.0, AVSC1, NULL
5213.0,8D460AC8XPvAibaEXe8iDpfibljbVA9A2prE8EJk,31,40,71.0, ENG02, NULL
5214.0,9DBC26F9XPvAibaEXe9yFa4Od3meJ/G83TK37kxk,41,43,84.0, ENG04, NULL
5215.0,FA8429C8XPvAibaEXe8srAaK3cpz/1yKcUx5DB1W,34,39,73.0, ENG02, NULL
5216.0,F6974708XPvAibaEXe8VTfh7IMCjr3ZPoOZRTLGu,34,43,77.0, ENG03, NULL
5217.0,E6B81FACXPvAibaEXe91vJAQAEGFNMQKh0zSW15b,31,31,62.0, ENG01, NULL
5218.0,A1CFF56BXPvAibaEXe/n+I5VgvrL44jHahAXzJ5I,43,66,109.0, ENG05, NULL
5219.0,B6E8EFD1XPvAibaEXe+Mha34tPf5f+xN71GJnkr2,27,37,64.0, ENG01, NULL
5220.0,98198F03XPvAibaEXe9bxIU3EBW/Lpm0cZCmPu0O,21,32,53.0, AVSC2, NULL
5221.0,BC65D611XPvAibaEXe8iDpfibljbVLvppVW84qAa,43,59,102.0, ENG05, NULL
5222.0,1114F74EXPvAibaEXe+6333OdPqlxq+FqgSGqzrM,23,25,48.0, AVSC2, NULL
5223.0,7CA28A54XPvAibaEXe+Mha34tPf5f+qKujLZFrqM,42,64,106.0, ENG05, NULL
5224.0,3CE26715XPvAibaEXe/n+I5VgvrL46FyQZF8CDJ+,42,62,104.0, ENG05, NULL
5225.0,CF116B2FXPvAibaEXe8EJVSfQ2zj49CjffwUdjPW,41,46,87.0, ENG04, NULL
5226.0,1CAEEE98XPvAibaEXe/MiYlGBnfqw1lHx7gzjAGX,20,16,36.0, AVSC1, NULL
5227.0,8C6BB2B3XPvAibaEXe99cj54RqRPPxnExYwU4HtY,30,26,56.0, ENG01, NULL
5228.0,030EC5D4XPvAibaEXe+6333OdPqlxr0zrQoKeC6U,30,49,79.0, ENG03, NULL
5229.0,BFDEFCA5XPvAibaEXe+g3Xy9tRX9ol+koCtGrZxr,18,24,42.0, AVSC1, NULL
5230.0,9C60973EXPvAibaEXe+u9g2yz+iQ+MoADtKvq4LM,17,23,40.0, AVSC1, NULL
5231.0,93890561XPvAibaEXe+kxAnFBxXHpdKK7wiReIMR,21,31,52.0, AVSC2, NULL
5232.0,17A00C9AXPvAibaEXe+zZoiw8Jl74D0cBG5D6XnX,39,37,76.0, ENG03, NULL
5233.0,07401B1CXPvAibaEXe+g4Lk2o86SJ077zo0VZ566,33,46,79.0, ENG03, NULL
5234.0,8CAC663CXPvAibaEXe/5JaXZuY2MgNxgDer9bgzi,29,28,57.0, ENG01, NULL
5235.0,0A292988XPvAibaEXe/5JaXZuY2MgMLfLQn4Ny7B,19,34,53.0, AVSC2, NULL
5236.0,929E3218XPvAibaEXe9eE5TKqV8tMZU7R+kx5glY,26,19,45.0, AVSC1, NULL
5237.0,C82E06AEXPvAibaEXe8PuXjFLA9nLD01Bv27kcFx,24,33,57.0, ENG01, NULL
5238.0,238DD23FXPvAibaEXe8PuXjFLA9nLLHC/GKZcIV7,35,54,89.0, ENG04, NULL
5239.0,1BAEA1F9XPvAibaEXe8PuXjFLA9nLBSyKh4gcybp,18,23,41.0, AVSC1, NULL
5240.0,2F1A3A14XPvAibaEXe8P2qR1W0njZcUeCNRNUxxP,36,49,85.0, ENG04, NULL
5241.0,FCBBDE6FXPvAibaEXe8lD1q2qL+IhW4/ax656lZl,24,31,55.0, ENG01, NULL
5242.0,5FE99F32XPvAibaEXe8lD1q2qL+IhZ8q7LXOxnr4,30,35,65.0, ENG02, NULL
5243.0,7F49862DXPvAibaEXe8PuXjFLA9nLGl5CAPc30sh,39,62,101.0, ENG05, NULL
5244.0,60FC244FXPvAibaEXe+RHL8JvXl21KQmMVKTVEdI,18,23,41.0, AVSC1, NULL
5245.0,2F4EA7A3XPvAibaEXe/4brcB/U30UtHCSixx1+p1,22,21,43.0, AVSC1, NULL
5246.0,D8021A05XPvAibaEXe+g4Lk2o86SJ/sccR45YPf5,34,49,83.0, ENG04, NULL
5247.0,67FF26D5XPvAibaEXe9yFa4Od3meJ2CVR60p0A/F,13,32,45.0, AVSC1, NULL
5248.0,B4FF1E7DXPvAibaEXe8lD1q2qL+IhZY8vZlwgeUb,22,19,41.0, AVSC1, NULL
5249.0,688A8B3BXPvAibaEXe+Mha34tPf5f07ZyJj081hS,21,36,57.0, ENG01, NULL
5250.0,7A87899EXPvAibaEXe9oautwyg1fuFFjAGiNgYvQ,22,32,54.0, AVSC2, NULL
5251.0,3AD1B519XPvAibaEXe+y9Z7iOH0a5AxJ25DfllH8,23,23,46.0, AVSC2, NULL
5252.0,C370B255XPvAibaEXe+g4Lk2o86SJx91J3RdgrAZ,41,56,97.0, ENG05, NULL
5253.0,F1BD4D94XPvAibaEXe91vJAQAEGFNAyVScc9ctWQ,29,38,67.0, ENG02, NULL
5254.0,7DCCA52CXPvAibaEXe99cj54RqRPP73Wwoz2OYiy,21,15,36.0, AVSC1, NULL
5255.0,152D0E20XPvAibaEXe99cj54RqRPPyYJWfDsxlm5,31,45,76.0, ENG03, NULL
5256.0,F53F2D29XPvAibaEXe8viFE72aSvBqn7002EsmWZ,37,36,73.0, ENG02, NULL
5257.0,480A2AB6XPvAibaEXe/afi6KuJjf+jNglQqIDh10,17,27,44.0, AVSC1, NULL
5258.0,6B8E87C0XPvAibaEXe/afi6KuJjf+npxFFsgbOLV,43,60,103.0, ENG05, NULL
5259.0,97962A9DXPvAibaEXe9xvlXe8wTY6LuNpzfFt2L1,12,27,39.0, AVSC1, NULL
5260.0,82249036XPvAibaEXe/NvjoxH/C+eW7NQwl0gcfN,12,26,38.0, AVSC1, NULL
5261.0,FC079136XPvAibaEXe+a2rx5n1rBdiKWOaHRenYV,45,66,111.0, ENG05, NULL
5262.0,01042283XPvAibaEXe/0Yd2X34glFPpzNb6Vd3mE,34,42,76.0, ENG03, NULL
5263.0,643EBCB3XPvAibaEXe8EJVSfQ2zj45cqVDOC78i+,24,44,68.0, ENG02, NULL
5264.0,9B43B280XPvAibaEXe/0Yd2X34glFL1g/zLXwvy3,33,37,70.0, ENG02, NULL
5265.0,9BE68FFAXPvAibaEXe9OEzZOWq/0AUu5ItBCG4Qi,44,65,109.0, ENG05, NULL
5266.0,A7F41E1DXPvAibaEXe+z0yIauUgqSODp9du1mzF4,17,28,45.0, AVSC1, NULL
5267.0,7D4076ACXPvAibaEXe8VTfh7IMCjrynZuhAfB6QW,21,39,60.0, ENG01, NULL
5268.0,9F0D5C43XPvAibaEXe+z0yIauUgqSF6FkmQFJrU3,21,28,49.0, AVSC2, NULL
5269.0,B1B36CBFXPvAibaEXe+u9g2yz+iQ+Pnx5izfR5/E,19,30,49.0, AVSC2, NULL
5270.0,F689431FXPvAibaEXe8VTfh7IMCjrz/O3ufChtcu,24,33,57.0, ENG01, NULL
5271.0,9C7F21D3XPvAibaEXe91vJAQAEGFNH2RhJvQQBnK,31,36,67.0, ENG02, NULL
5272.0,C56BD7A5XPvAibaEXe8EJVSfQ2zj4/K3PJpu+m68,27,50,77.0, ENG03, NULL
5273.0,9007320AXPvAibaEXe8x9oGqJppz33SnlsPJyIT7,43,56,99.0, ENG05, NULL
5274.0,1A865D5EXPvAibaEXe8Z1ibtCzbf7uNmfN7vkDCG,15,26,41.0, AVSC1, NULL
5275.0,633086FEXPvAibaEXe8g5zf2LUpe/FKS6x08Wa4C,19,35,54.0, AVSC2, NULL
5276.0,5974517AXPvAibaEXe/wtdrPHYnwmQBHDx2gTEdb,39,46,85.0, ENG04, NULL
5277.0,E8C581B2XPvAibaEXe9ev1y8S3u0zJdns/316yrm,22,32,54.0, AVSC2, NULL
5278.0,2EC4AD5AXPvAibaEXe9407zH39wVQ2o0KkOLbeCr,47,61,108.0, ENG05, NULL
5279.0,2C1D63B5XPvAibaEXe+h1r+uCFoIjzfdFEEHaeGO,23,51,74.0, ENG03, NULL
5280.0,6C3B6822XPvAibaEXe+6RO6XPmI8NDFctQgrU2y3,45,65,110.0, ENG05, NULL
5281.0,4113E2A6XPvAibaEXe8iDpfibljbVJp4uTYterUy,13,29,42.0, AVSC1, NULL
5282.0,BAE9F423XPvAibaEXe9RaPDysYOKrJhxYOxFPSrq,35,42,77.0, ENG03, NULL
5283.0,18EB4EABXPvAibaEXe/n+I5VgvrL41XcBM3Wtzhg,28,35,63.0, ENG01, NULL
5284.0,E350F411XPvAibaEXe/afi6KuJjf+i7Z7PHoi2lX,18,28,46.0, AVSC2, NULL
5285.0,B1522DC4XPvAibaEXe8pBAtgtLnX/WuS1cY4Xz0j,34,50,84.0, ENG04, NULL
5286.0,F69DDEE6XPvAibaEXe8IDaGhyBHh09Rdk4JXD4kZ,38,49,87.0, ENG04, NULL
5287.0,3137879DXPvAibaEXe9w/PzEODhJkW9lJYKddqs6,45,60,105.0, ENG05, NULL
5288.0,A2A42B7BXPvAibaEXe8VTfh7IMCjr4zXSOuvcM9y,38,30,68.0, ENG02, NULL
5289.0,3D99ADD8XPvAibaEXe+a2rx5n1rBdvfuoAhILSQf,44,55,99.0, ENG05, NULL
5290.0,6FB03953XPvAibaEXe/n+I5VgvrL47iqKI/Zottj,40,32,72.0, ENG02, NULL
5291.0,682C8D8EXPvAibaEXe+okMSMP+f8CkfRM4in3JpG,23,37,60.0, ENG01, NULL
5292.0,25AD6220XPvAibaEXe9bxIU3EBW/LtQUaDJs+fd+,21,33,54.0, AVSC2, NULL
5293.0,8EFE1A69XPvAibaEXe8VTfh7IMCjrxsnc8mtq+B5,23,32,55.0, ENG01, NULL
5294.0,B32865D0XPvAibaEXe8pBAtgtLnX/WCJJRJFbIwU,18,32,50.0, AVSC2, NULL
5295.0,3DC43738XPvAibaEXe+y9Z7iOH0a5I8E94o5j+59,25,28,53.0, AVSC2, NULL
5296.0,764B65B6XPvAibaEXe8k/oM/oyG01lAO1F4l+JUE,28,32,60.0, ENG01, NULL
5297.0,E022CF79XPvAibaEXe/afi6KuJjf+nERECu5gv2M,38,55,93.0, ENG05, NULL
5298.0,47805DBAXPvAibaEXe/NvjoxH/C+efPLFcetxexN,21,36,57.0, ENG01, NULL
5299.0,5F7CE48DXPvAibaEXe8k/oM/oyG01q3CpNcnKk6r,32,37,69.0, ENG02, NULL
5300.0,9206A82CXPvAibaEXe/M+FHhoETtlU6ldDS7Fcp7,16,28,44.0, AVSC1, NULL
5301.0,C834A999XPvAibaEXe+y9Z7iOH0a5HbYx4zuBPtT,32,37,69.0, ENG02, NULL
5302.0,B856B496XPvAibaEXe+RHL8JvXl21CMvhcRH8mHs,29,32,61.0, ENG01, NULL
5303.0,ABF2E580XPvAibaEXe+5v7/2krOwGInwcDIRjb3d,19,36,55.0, ENG01, NULL
5304.0,D1051592XPvAibaEXe8lD1q2qL+Ihbp5vPPCwDWW,20,28,48.0, AVSC2, NULL
5305.0,350B51C6XPvAibaEXe+jcCvdJZklGUp8jc/umUzF,28,31,59.0, ENG01, NULL
5306.0,1A16DB8DXPvAibaEXe+g4Lk2o86SJ/Fb3stf6IxR,21,43,64.0, ENG01, NULL
5307.0,1EF74B12XPvAibaEXe+5v7/2krOwGP+uHndR3UpY,27,30,57.0, ENG01, NULL
5308.0,C7F7B6FEXPvAibaEXe85Y9zb3iTT6hbwTw3EeyHZ,41,53,94.0, ENG05, NULL
5309.0,F43E39C4XPvAibaEXe+h1r+uCFoIj9sezmSWEcm7,38,50,88.0, ENG04, NULL
5310.0,5C8AA2DCXPvAibaEXe8srAaK3cpz/96yZtnAxmLV,34,34,68.0, ENG02, NULL
5311.0,AB27E504XPvAibaEXe/NvjoxH/C+eRwbCg54QhWw,23,33,56.0, ENG01, NULL
5312.0,4694FC73XPvAibaEXe+h1r+uCFoIj3fkUuP38Wux,37,53,90.0, ENG04, NULL
5313.0,8E77F8CFXPvAibaEXe/MiYlGBnfqwxtdT9EPG6tI,33,37,70.0, ENG02, NULL
5314.0,7FE76839XPvAibaEXe9bxIU3EBW/LphtLELvxpSd,23,23,46.0, AVSC2, NULL
5315.0,261932E4XPvAibaEXe/wtdrPHYnwmfh0UZ/QxVY5,16,29,45.0, AVSC1, NULL
5316.0,DC251367XPvAibaEXe8viFE72aSvBpVJhb9QYuS2,23,18,41.0, AVSC1, NULL
5317.0,3F4243E2XPvAibaEXe9407zH39wVQ0G+3HF9ZWHK,32,43,75.0, ENG03, NULL
5318.0,B11E0AC9XPvAibaEXe/MiYlGBnfqw8A0Cui+BvD9,18,25,43.0, AVSC1, NULL
5319.0,BC98AFC6XPvAibaEXe/NvjoxH/C+eRRxSeUhwEL8,27,44,71.0, ENG02, NULL
5320.0,4AF0DAEEXPvAibaEXe+a2rx5n1rBdvHNHlo7RcKx,33,30,63.0, ENG01, NULL
5321.0,C3543184XPvAibaEXe9oautwyg1fuPmlN7ufaWlS,10,18,28.0, AVSC1, NULL
5322.0,06EAC365XPvAibaEXe/4brcB/U30UuVMaZ98a2m1,43,41,84.0, ENG04, NULL
5323.0,6D17190EXPvAibaEXe9yFa4Od3meJ7bbCXziY+e9,12,20,32.0, AVSC1, NULL
5324.0,ABD960DFXPvAibaEXe/wtdrPHYnwmSHR+dct4Em2,14,26,40.0, AVSC1, NULL
5325.0,F8A7D336XPvAibaEXe9OEzZOWq/0ASUygXOa0bUc,28,37,65.0, ENG02, NULL
5326.0,575EA59DXPvAibaEXe+heDAQ/Ar4Csw9npH5xYMl,32,39,71.0, ENG02, NULL
5327.0,C8CA95F4XPvAibaEXe8KQ+dBN9lrefdvgmUVw1Sn,19,32,51.0, AVSC2, NULL
5328.0,8D5691EDXPvAibaEXe9ev1y8S3u0zNjxPkreuIT2,26,34,60.0, ENG01, NULL
5329.0,95EB9B7BXPvAibaEXe8xAy6my/6oJeHNtyA9Iyce,30,41,71.0, ENG02, NULL
5330.0,FB3CC431XPvAibaEXe+g3Xy9tRX9oj5SgsPKeRwK,28,36,64.0, ENG01, NULL
5331.0,A020D360XPvAibaEXe/M+FHhoETtlS+5xBDastyh,25,35,60.0, ENG01, NULL
5332.0,EF5D85A3XPvAibaEXe8p9EUNm1rzjtStZuC0k8S+,24,55,79.0, ENG03, NULL
5333.0,2E22AF74XPvAibaEXe+ZE1D25ZBslqzeMlpTJS8O,33,40,73.0, ENG02, NULL
5334.0,5AD27A52XPvAibaEXe+g3Xy9tRX9ovr+7Br5UFtd,47,61,108.0, ENG05, NULL
